"","species","English_Common_Name","firstyear","lastyear","ave.ind","max.ind","RCI","Uncertain","conv","u","u.lowCI","u.upCI","R","R.lowCI","R.upCI","Q","Q.lowCI","Q.upCI","predicted_year","qe.pred_50","p.30_percent_decline_50_years","y.hl.30_percent_decline","p.50_percent_decline_50_years","y.hl.50_percent_decline","p.70_percent_decline_50_years","y.hl.70_percent_decline"
"8113","Curve-billed Thrasher","Curve-billed Thrasher",1970,2017,1.9000303125,2.390849,0.475757013715718,FALSE,0,-0.00548265225190721,-0.0130435473075468,0.00207824280373237,0.00114808825388041,0.000358192607043194,0.00193798390071762,0.000667699933586014,-5.19672236138494e-05,0.00138736709078588,2067,0,0.423,NA,0.016,NA,0,NA
"8161","Dark-eyed Junco","Dark-eyed Junco",1970,2017,12.2178954583333,16.259557,0.307946674108939,FALSE,0,-0.013151658513685,-0.0140941807201495,-0.0122091363072206,0.00200871735357809,0.00115169466275278,0.00286574004440339,0,-1.21528079020972e-05,1.21528079020972e-05,2067,0,1,28,0.056,NA,0,NA
"8209","Dickcissel","Dickcissel",1970,2017,28.0626895625,35.221223,0.233470681631619,FALSE,0,-0.00203474137965607,-0.0157099016736289,0.0116404189143168,0.00065760889975619,-0.000341858411256231,0.00165707621076861,0.00226427094954846,0.000473192986432362,0.00405534891266456,2067,0,0.389,NA,0.071,NA,0.001,NA
"8257","Double-crested Cormorant","Double-crested Cormorant",1970,2017,1.11714695833333,2.960968,1.60372869458778,FALSE,0,0.0410350660089082,0.031591961034151,0.0504781709836655,0.00722804668073657,0.0035678066525838,0.0108882867088893,0.000971459454760708,-0.000440028218744626,0.00238294712826604,2067,0,0,NA,0,NA,0,NA
"8305","Dovekie","Dovekie",1970,2017,6.03657184416667,31.10238282,7.21129782814163,TRUE,0,-0.0192696476661107,-0.0531090106902097,0.0145697153579883,0.599399248690745,0.331095092596963,0.867703404784527,0,-0.00491164214124191,0.00491164214124191,2067,0,1,19,1,36,0,NA
"8353","Downy Woodpecker","Downy Woodpecker",1970,2017,1.033238125,1.123283,0.0875807623117925,FALSE,0,0.00072686112291094,-0.000270437243039679,0.00172415948886156,0.00123857245066652,0.000716313983693817,0.00176083091763922,0,-6.73293546979967e-06,6.73293546979967e-06,2067,0,0,NA,0,NA,0,NA
"8401","Dunlin","Dunlin",1974,2016,4.84139534883721,12.6,1.43542149313359,FALSE,0,-0.0280140334020233,-0.0366963771907998,-0.0193316896132468,0.102080491974424,0.0558176607838453,0.148343323165003,0,-0.000758431668860179,0.000758431668860179,2066,0,1,13,1,25,1,43
"8449","Dusky Flycatcher","Dusky Flycatcher",1970,2017,5.22638370833333,7.364018,0.616763323429858,FALSE,0,-0.0044144464714768,-0.0214517141994496,0.012622821256496,0.00259655212029381,0.000245809884671816,0.00494729435591581,0.00347253810815855,0.000360578265210901,0.00658449795110621,2067,0,0.577,40,0.211,NA,0.016,NA
"8497","Dusky Grouse","Dusky Grouse",1970,2017,0.0242186875,0.036229,1.43852856546222,FALSE,0,0.0146505064559998,0.012018668605558,0.0172823443064416,0.00385678636646998,0.00219073124583121,0.00552284148710876,4.58442960517209e-05,-8.38818968936346e-05,0.000175570488997076,2067,0,0,NA,0.01,NA,0,NA
"8545","Eared Grebe","Eared Grebe",1970,2017,3.44750085416667,5.625403,4.08770725262238,TRUE,0,0.0149234815616566,0.00309333989929594,0.0267536232240173,0.0212432447297233,0.0113394887232308,0.0311470007362158,0.00145646661544315,-0.00092851753875352,0.00384145076963983,2067,0,0.033,NA,0.071,NA,0.013,NA
"8593","Eastern Bluebird","Eastern Bluebird",1970,2017,3.48018416666667,4.934915,0.121483881986721,FALSE,0,0.0160221067438906,-0.0021094131130412,0.0341536266008225,0.000602218849941675,-0.000857349763082059,0.00206178746296541,0.00399930443083441,0.00101856612895037,0.00698004273271846,2067,0,0.132,NA,0.11,NA,0.057,NA
"8641","Eastern Kingbird","Eastern Kingbird",1970,2017,3.833410875,5.021902,0.09522763220953,FALSE,0,-0.0115647427596984,-0.0158494466637767,-0.00728003885562011,0.000450469866167226,0.000168214615181307,0.000732725117153144,0.000214646501726983,-1.36594813556641e-05,0.00044295248480963,2067,0,0.988,31,0.151,NA,0,NA
"8689","Eastern Meadowlark","Eastern Meadowlark",1970,2017,19.7242812083333,39.691541,0.120835524140568,FALSE,0,-0.0323481781623177,-0.0366121377639315,-0.0280842185607038,0.00098611207707037,0.000442757493020135,0.00152946666112061,0.000201048082025508,-7.77368500682262e-05,0.000479833014119242,2067,0,1,11,1,22,1,38
"8737","Eastern Phoebe","Eastern Phoebe",1970,2017,1.8166845,2.2573,0.134006251928512,FALSE,0,0.00467429196251646,-0.0040876874915265,0.0134362714165594,0.00546803051063932,0.00269261911537708,0.00824344190590157,0.000854361028126687,-0.00029566288790287,0.00200438494415624,2067,0,0.112,NA,0.007,NA,0,NA
"8785","Eastern Screech-Owl","Eastern Screech-Owl",1970,2017,0.0183374583333333,0.026891,0.539598874859216,FALSE,0,-0.00721188511981369,-0.01549374174403,0.00106997150440262,0.00166280918623437,0.000616261060746407,0.00270935731172233,0.000801523235929533,-5.09020815029906e-05,0.00165394855336206,2067,0.399,0.612,43,0.067,NA,0,NA
"8833","Eastern Towhee","Eastern Towhee",1970,2017,7.70084766666667,11.190075,0.102268097238566,FALSE,0,-0.0138155908279956,-0.018138265964119,-0.0094929156918722,6.80558690826597e-05,-3.33010027759529e-05,0.000169412740941272,0.000226122256201197,4.61780601831759e-05,0.000406066452219218,2067,0,0.999,26,0.522,50,0,NA
"8881","Eastern Whip-poor-will","Eastern Whip-poor-will",1970,2017,0.226416479166667,0.418087,0.367526374454287,FALSE,0,-0.0272017994438271,-0.0307805876360684,-0.0236230112515858,0.000412088585235786,0.000166567746032242,0.00065760942443933,0.000147653996631729,-2.33591838803447e-05,0.000318667177143802,2067,0,1,14,1,26,0.968,45
"8929","Eastern Wood-Pewee","Eastern Wood-Pewee",1970,2017,2.8282353125,4.10533,0.0765509545561797,FALSE,0,-0.013912060984949,-0.0191064259293113,-0.0087176960405868,0.000101821063361401,-4.63118893714208e-05,0.000249954016094224,0.000326433199881672,6.57768297219572e-05,0.000587089570041387,2067,0,0.997,25,0.544,50,0,NA
"8977","Emperor Goose","Emperor Goose",1985,2016,65486.875,100643,NA,TRUE,0,-0.00663380989770474,-0.04259744961231,0.0293298298169005,0.0287467689052852,0.00856545137217654,0.0489280864383938,0.00955841266883096,-0.00364734847500233,0.0227641738126642,2066,0,0.748,19,0.481,NA,0.174,NA
"9025","Eurasian Collared-Dove","Eurasian Collared-Dove",1970,2017,0.784816166666667,6.183439,1.22857637224037,FALSE,0,0.261452219722365,0.218695642240443,0.304208797204287,0.00179532099039014,-0.00556537366273784,0.00915601564351812,0.0222828432388039,0.00611513969108148,0.0384505467865264,2067,0,0,NA,0,NA,0,NA
"9073","Eurasian Tree Sparrow","Eurasian Tree Sparrow",1970,2017,0.786253958333333,2.432869,2.16937291598392,TRUE,0,0.0570584387528594,0.0545993044050256,0.0595175731006931,0.000421913259813192,0.000183769047100721,0.000660057472525664,6.2363980846253e-05,-4.61463824617326e-05,0.000170874344154239,2067,0,0,NA,0,NA,0,NA
"9121","European Starling","European Starling",1970,2017,42.6474999791667,59.79881,0.100390395839465,FALSE,0,-0.0145418177737149,-0.0164243415271975,-0.0126592940202322,0.000125788441471671,5.36763534059317e-05,0.00019790052953741,4.09004717325623e-05,-6.04005205692946e-06,8.7840995522054e-05,2067,0,1,25,0.783,48,0,NA
"9169","Evening Grosbeak","Evening Grosbeak",1970,2017,3.82449677083333,11.329028,0.640163559010608,FALSE,0,-0.0488182987322189,-0.0676300635094624,-0.0300065339549754,0.00363175684534311,0.000484190101218835,0.00677932358946739,0.00420908154558072,0.000276165576525179,0.00814199751463627,2067,0,1,7,1,14,0.998,24
"9217","Ferruginous Hawk","Ferruginous Hawk",1970,2017,0.221555770833333,0.28686,0.377591401409922,FALSE,0,0.00925754832465383,0.0067919043325929,0.0117231923167148,0.000339782351183699,0.000154658844616853,0.000524905857750545,6.73092286592198e-05,-2.54617837622769e-05,0.000160080241080717,2067,0,0.005,NA,0,NA,0,NA
"9265","Field Sparrow","Field Sparrow",1970,2017,5.69592720833333,9.944904,0.125529257953701,FALSE,0,-0.0224181744602815,-0.0339721813428889,-0.010864167577674,0,-0.000461518168678715,0.000461518168678715,0.00163302481491319,0.000510000365450873,0.0027560492643755,2067,0,0.998,15,0.953,30,0.432,NA
"9313","Fish Crow","Fish Crow",1970,2017,3.804669,4.603624,0.302203734664322,FALSE,0,0.00590275003175229,0.00259743789212982,0.00920806217137477,0.000463557821020584,0.000202327781093551,0.000724787860947616,0.00012422188172116,-2.99341372732649e-05,0.000278377900715586,2067,0,0.035,NA,0,NA,0,NA
"9361","Forster's Tern","Forster's Tern",1970,2017,0.398902895833333,0.616525,1.45089121771417,FALSE,0,-0.012728284197742,-0.0230296160985048,-0.00242695229697908,0.0032084131887255,0.00127760244168292,0.00513922393576807,0.00122824900418866,-0.000163885341056521,0.00262038334943384,2067,0,0.92,25,0.48,NA,0.015,NA
"9409","Fox Sparrow","Fox Sparrow",1970,2017,1.87987633333333,3.629758,1.01229106088735,FALSE,0,-0.0128639991381036,-0.0151357743155242,-0.0105922239606831,0.0120415563618587,0.00664075097194769,0.0174423617517696,0,-9.96456233875808e-05,9.96456233875808e-05,2067,0,1,28,0.013,NA,0,NA
"9457","Franklin's Gull","Franklin's Gull",1970,2017,1043.55464389583,1872.899183,2.42017998792829,TRUE,0,-0.0130016067526986,-0.0387423854421508,0.0127391719367536,0.0018815382687826,-0.0014510949586156,0.0052141714961808,0.00803229577293291,0.00177154761789444,0.0142930439279714,2067,0,0.856,16,0.633,38,0.276,NA
"9505","Fulvous Whistling-Duck","Fulvous Whistling-Duck",1970,2017,5.6684615,14.569001,2.79444427992147,TRUE,0,0.0417476445413157,0.0368754822537373,0.0466198068288942,0.0253961423024972,0.01434887030489,0.0364434143001045,0,-0.000177016638719554,0.000177016638719554,2067,0,0,NA,0,NA,0,NA
"9553","Gadwall","Gadwall",1970,2017,2326.49166666667,4180,0.263286680807963,FALSE,0,0.0200702026187549,-0.00952321035132386,0.0496636155888338,0.00578480995290735,-0.000240610577177685,0.0118102304829924,0.01053330632361,0.00158044822433894,0.019486164422881,2067,0,0.328,NA,0.183,NA,0.12,NA
"9601","Gambel's Quail","Gambel's Quail",1970,2017,15.3572910625,21.66612,0.925127803904679,FALSE,0,-0.0027592735579594,-0.0058019624175302,0.000283415301611408,0.0214127021309451,0.0122146509200679,0.0306107533418222,0,-0.000136693056619534,0.000136693056619534,2067,0,0,NA,0,NA,0,NA
"9649","Gila Woodpecker","Gila Woodpecker",1970,2017,10.2495408541667,11.765433,1.22346551920371,FALSE,0,-0.004726190778251,-0.0058565142131144,-0.0035958673433876,0.0020672859693465,0.00117861918789907,0.00295595275079394,0,-1.32688517790883e-05,1.32688517790883e-05,2067,0,0,NA,0,NA,0,NA
"9697","Gilded Flicker","Gilded Flicker",1970,2017,7.283185125,9.18671,1.79430772189208,FALSE,0,-0.00973052887941879,-0.0106551972209346,-0.008805860537903,0.000580113297110274,0.00032632571997111,0.000833900874249438,0,-4.1909142954982e-06,4.1909142954982e-06,2067,0,1,37,0,NA,0,NA
"9745","Glaucous-winged Gull","Glaucous-winged Gull",1970,2017,28.1214173333333,33.131935,2.60749749033167,TRUE,0,-0.00581543050966477,-0.00698816262095535,-0.00464269839837419,0.00120301802269477,0.000658013944021227,0.00174802210136832,0,-1.04366235642967e-05,1.04366235642967e-05,2067,0,0.002,NA,0,NA,0,NA
"9793","Glaucous Gull","Glaucous Gull",1970,2017,7.68955045814583,23.17101579,5.81033570189215,TRUE,0,-0.03421382028199,-0.103572270332067,0.0351446297680868,0.0427647932748556,0.00436439844471878,0.0811651881049925,0.0576139763970954,0.00662622827255487,0.108601724521636,2067,0.017,0.958,4,0.904,10,0.797,22
"9841","Glossy Ibis","Glossy Ibis",1970,2017,9.88782333333333,34.115983,3.91750657478732,TRUE,0,0.0496303460157678,0.032526114218022,0.0667345778135136,0.00150895151646978,-0.00029301531831485,0.00331091835125441,0.00352957834877425,0.000623621198170956,0.00643553549937754,2067,0,0,NA,0,NA,0,NA
"9889","Golden-crowned Kinglet","Golden-crowned Kinglet",1970,2017,3.21684397916667,4.109467,0.454744451493514,FALSE,0,-0.00527118167015907,-0.0078908907812818,-0.00265147255903635,0.0119566715736979,0.00666574628929522,0.0172475968581006,0,-9.22781348452575e-05,9.22781348452575e-05,2067,0,0,NA,0,NA,0,NA
"9937","Golden-crowned Sparrow","Golden-crowned Sparrow",1993,2017,23.00025352,26.869684,1.99303935511724,FALSE,0,-0.0133481295656921,-0.0150315514237155,-0.0116647077076687,0.000791081362643737,0.000310761253405447,0.00127140147188203,0,-1.50709613620084e-05,1.50709613620084e-05,2067,0,1,27,0.125,NA,0,NA
"9985","Golden-fronted Woodpecker","Golden-fronted Woodpecker",1970,2017,6.51332458333333,8.148829,0.580059050279954,FALSE,0,-0.00873932767014463,-0.0110385209157114,-0.00644013442457787,0.00054837117204203,0.000277247227330845,0.000819495116753214,5.59454354782381e-05,-3.28265398082487e-05,0.000144717410764725,2067,0,0.944,41,0,NA,0,NA
"10033","Golden-winged Warbler","Golden-winged Warbler",1970,2017,0.3312410625,0.6789,0.538335510973799,FALSE,0,-0.0250189030968379,-0.0456673834723255,-0.00437042272135035,0.00133650134432102,-0.000845340649143378,0.00351834333778542,0.00516908101289415,0.00114576453189481,0.00919239749389349,2067,0,0.985,12,0.918,25,0.616,45
"10081","Golden Eagle","Golden Eagle",1970,2017,0.167252979166667,0.17646,0.27594023213685,FALSE,0,0.00102480178783191,-0.000422598677680001,0.00247220225334382,0.000152378533628604,7.21181876890827e-05,0.000232638879568124,2.26318078086614e-05,-1.14730078859001e-05,5.67366235032229e-05,2067,0,0,NA,0,NA,0,NA
"10129","Grace's Warbler","Grace's Warbler",1970,2017,4.10924685416667,8.62546,1.57452054943757,FALSE,0,-0.0294578130897199,-0.0363770154646297,-0.0225386107148101,0.000158420379043486,-9.16035749271452e-05,0.000408444333014117,0.000580077248181571,0.000125110912286482,0.00103504358407666,2067,0,1,12,1,24,0.95,41
"10177","Grasshopper Sparrow","Grasshopper Sparrow",1970,2017,7.44327547916667,15.289928,0.306881727118201,FALSE,0,-0.0278376365126913,-0.0380335268434328,-0.0176417461819499,0.0012720220729123,0.00027313581654254,0.00227090832928206,0.00123758044728109,8.26178628176443e-05,0.00239254303174454,2067,0,1,13,0.998,25,0.803,43
"10225","Gray-cheeked Thrush","Gray-cheeked Thrush",1993,2017,12.15885556,15.70159,2.36285438854205,TRUE,0,-0.0101785230065515,-0.0363112502026709,0.0159542041895679,0.00203702930731627,-0.00119743115108465,0.00527148976571719,0.00410403151660528,-0.000810597919805858,0.00901866095301641,2067,0,0.796,23,0.466,NA,0.093,NA
"10273","Gray Catbird","Gray Catbird",1970,2017,2.3395355625,2.489433,0.0716982195692848,FALSE,0,0.000599778230706009,-0.00273995314550835,0.00393950960692037,0.000220675707551121,7.37896542129388e-05,0.000367561760889303,0.000131300668034311,-2.42124169757391e-06,0.000265022577766195,2067,0,0,NA,0,NA,0,NA
"10321","Gray Flycatcher","Gray Flycatcher",1970,2017,1.62573141666667,2.631967,0.70529466687368,FALSE,0,0.0211827677888655,0.0196506464868914,0.0227148890908396,0.000351378272651417,0.000185504247179886,0.000517252298122948,2.39420624349119e-05,-1.71298982323582e-05,6.5014023102182e-05,2067,0,0,NA,0,NA,0,NA
"10369","Gray Kingbird","Gray Kingbird",1993,2017,0.56625476,0.658731,2.99508340474671,TRUE,0,0.0072540276192006,0.00522398102725024,0.00928407421115095,0.000928651888580233,0.000334359643528552,0.00152294413363191,0,-2.28391711689467e-05,2.28391711689467e-05,2067,0,0.012,NA,0,NA,0,NA
"10417","Gray Partridge","Gray Partridge",1970,2017,0.32430875,0.464271,0.581326169306865,FALSE,0,-0.00625975986862337,-0.030935567607088,0.0184160478698412,0.00422445679012715,-0.000165872680535485,0.00861478626078979,0.00730114871001125,0.000908036657352738,0.0136942607626698,2067,0,0.718,23,0.422,NA,0.118,NA
"10465","Gray Vireo","Gray Vireo",1970,2017,0.533943791666667,1.322324,1.37117621017037,FALSE,0,0.0400262051841536,0.0337138074226859,0.0463386029456214,0.00468178787153906,0.00234285004374577,0.00702072569933236,0.000403499301648802,-0.000318013082664677,0.00112501168596228,2067,0,0,NA,0,NA,0,NA
"10513","Great-tailed Grackle","Great-tailed Grackle",1970,2017,25.9532536041667,50.429084,0.821626562077716,FALSE,0,0.0241181837890953,0.0181023021042844,0.0301340654739063,0,-0.000124953772064257,0.000124953772064257,0.000442742475411586,0.00013854731478293,0.000746937636040242,2067,0,0,NA,0,NA,0.025,NA
"10561","Great Black-backed Gull","Great Black-backed Gull",1970,2017,2.30341345833333,4.656104,4.8737249779387,TRUE,0,-0.0265132649093988,-0.0349812069086394,-0.0180453229101583,0.00478385452937816,0.0021184430513188,0.00744926600743752,0.000755109004518146,-0.00047994404646281,0.0019901620554991,2067,0,1,13,1,26,0.759,45
"10609","Great Blue Heron","Great Blue Heron",1970,2017,0.70017475,0.833258,0.116238362108571,FALSE,0,0.00617292018782254,0.00390574666744173,0.00844009370820336,0.000247996953363969,0.000112521204905236,0.000383472701822702,5.81279964882256e-05,-1.52093380083991e-05,0.00013146533098485,2067,0,0.022,NA,0,NA,0,NA
"10657","Great Crested Flycatcher","Great Crested Flycatcher",1970,2017,2.84876604166667,2.952365,0.0841287575352528,FALSE,0,0.000121109974502385,-0.00116894304675546,0.00141116299576023,0.000174725366149972,9.05244895738061e-05,0.000258926242726138,1.79466115714132e-05,-8.43404570903005e-06,4.43272688518564e-05,2067,0,0,NA,0,NA,0,NA
"10705","Great Egret","Great Egret",1970,2017,2.67525477083333,5.022237,0.461846792248993,FALSE,0,0.0242255543522627,0.0184320012676569,0.0300191074368685,0.0002101917603731,-2.15193656680471e-05,0.000441902886414248,0.000402913918389432,5.34905259612775e-05,0.000752337310817587,2067,0,0,NA,0,NA,0.023,NA
"10753","Great Gray Owl","Great Gray Owl",1993,2017,0.01123372,0.015248,1.48585242239199,FALSE,0,0.0252512503729943,0.0190911786086484,0.0314113221373402,0.0127981314607155,0.00477637287290766,0.0208198900485233,0,-0.000287948683451279,0.000287948683451279,2067,0,0,NA,0,NA,0,NA
"10801","Great Horned Owl","Great Horned Owl",1970,2017,0.185116458333333,0.204494,0.194842213018876,FALSE,0,-0.00260714536056336,-0.00520125198735758,-1.30387337691413e-05,0.00036666814715076,0.000165033037413121,0.000568303256888399,7.45031626372647e-05,-2.86038839313164e-05,0.000177610209205846,2067,0,0,NA,0,NA,0,NA
"10849","Greater Prairie-Chicken","Greater Prairie-Chicken",1970,2017,2.37092525,6.835618,5.39255536394304,TRUE,0,0.0343832672798041,0.0056552317405641,0.063111302819044,0.0104871591299588,0.00232344999675463,0.018650868263163,0.00981510571250997,0.000533919530208411,0.0190962918948115,2067,0,0.099,NA,0.044,NA,0.07,NA
"10897","Greater Roadrunner","Greater Roadrunner",1970,2017,0.582886270833333,1.017424,0.398515626736763,FALSE,0,0.0142305366924594,-0.0149171440190778,0.0433782174039966,0.000716624281117341,-0.00263076673442285,0.00406401529665753,0.010361538782461,0.00290482527192551,0.0178182522929964,2067,0,0.442,NA,0.247,NA,0.115,NA
"10945","Greater Sage-Grouse","Greater Sage-Grouse",1970,2017,1.6492500625,3.715027,1.69034729403883,FALSE,0,-0.0231676916745445,-0.0308234099631143,-0.0155119733859746,0.0176228461892887,0.00978200970142773,0.0254636826771498,0.000537933006497809,-0.000570438112101212,0.00164630412509683,2067,0,1,15,0.998,30,0.417,NA
"10993","Greater Scaup","Greater Scaup",1970,2017,5.318988337625,8.450807741,4.64348434613177,TRUE,0,-0.0121751491540988,-0.0252094738104751,0.0008591755022774,0.00731901359192011,0.00324334809876824,0.011394679085072,0.00193721009353602,-0.000431409498863341,0.00430582968593538,2067,0,0.876,25,0.481,NA,0.039,NA
"11041","Greater White-fronted Goose","Greater White-fronted Goose",1975,2016,1672582.4,3166216,0.816114769927276,FALSE,0,0.0524432119913248,-0.00361408554799426,0.108500509530644,0.0439557778463446,0.00948613949843469,0.0784254161942546,0.0263480664594868,-0.00508912970941339,0.057785262628387,2066,0,0.255,NA,0.091,NA,0.059,NA
"11089","Greater Yellowlegs","Greater Yellowlegs",1974,2016,0.723744186046512,0.954,1.02866700304472,FALSE,0,0.00349524130063694,-0.0110300246972715,0.0180205072985453,0.0100948638583086,0.00433936727872277,0.0158503604378945,0.00208274955017612,-0.000822779681290864,0.0049882787816431,2066,0,0.251,NA,0.042,NA,0.001,NA
"11137","Green-tailed Towhee","Green-tailed Towhee",1970,2017,5.54670416666667,6.377153,0.499298062925176,FALSE,0,-0.00381416295003979,-0.00633908318649212,-0.00128924271358747,0.000143055839719454,4.99347383856786e-05,0.00023617694105323,7.44902655426959e-05,-4.99078211672752e-06,0.000153971313202119,2067,0,0.004,NA,0,NA,0,NA
"11185","Green-winged Teal","Green-winged Teal",1970,2017,2352.06458333333,4275.4,0.281373292341751,FALSE,0,0.0136023017823351,-0.00926065797304839,0.0364652615377187,0.0100906552500676,0.00332931862004598,0.0168519918800893,0.00615710426924258,-7.76684864428889e-05,0.012391877024928,2067,0,0.298,NA,0.165,NA,0.071,NA
"11233","Green Heron","Green Heron",1970,2017,0.538923270833333,0.812199,0.122697623332313,FALSE,0,-0.0186361051929076,-0.0191526433549683,-0.018119567030847,0.000484721056571519,0.000274688166143617,0.000694753946999422,0,-3.29244161393404e-06,3.29244161393404e-06,2067,0,1,20,1,38,0,NA
"11281","Green Jay","Green Jay",1970,2017,0.577963416666667,2.437195,1.88102010070011,FALSE,0,0.0768658239300704,0.0637341828256294,0.0899974650345114,0.0171144012933048,0.00880709960067962,0.0254217029859299,0.00187739697598455,-0.000843524624727433,0.00459831857669653,2067,0,0,NA,0,NA,0,NA
"11329","Groove-billed Ani","Groove-billed Ani",1970,2017,0.450792125,0.643393,2.03669153659003,TRUE,0,-0.0114442337239408,-0.0180809564968168,-0.00480751095106472,0.00553103904153823,0.00290332106235202,0.00815875702072443,0.000467618059079391,-0.000262358948949566,0.00119759506710835,2067,0,0.944,30,0.249,NA,0,NA
"11377","Gull-billed Tern","Gull-billed Tern",1970,2017,0.687491020833333,1.334227,6.1457892266623,TRUE,0,0.0118372835229525,-2.74410115993842e-05,0.0237020080575044,0.0085354515622292,0.00390670711210087,0.0131641960123575,0.00154101589297404,-0.000674828052555688,0.00375685983850376,2067,0,0.079,NA,0.077,NA,0.005,NA
"11425","Gyrfalcon","Gyrfalcon",1970,2017,0.1262149465625,0.167767153,1.03075946985035,FALSE,0,-0.00757674166289664,-0.0144612248312296,-0.000692258494563666,0.00414295871173438,0.00206534078420253,0.00622057663926623,0.000512721528565645,-0.000247691464656322,0.00127313452178761,2067,0,0.637,44,0.033,NA,0,NA
"11473","Hairy Woodpecker","Hairy Woodpecker",1970,2017,0.527678208333333,0.657579,0.142866740275759,FALSE,0,0.00871252951421396,0.00745340122475105,0.00997165780367687,7.146263280276e-05,3.23943832291965e-05,0.000110530882376323,1.8109414278549e-05,-3.8024395930661e-06,4.00212681501641e-05,2067,0,0,NA,0,NA,0,NA
"11521","Hammond's Flycatcher","Hammond's Flycatcher",1970,2017,5.453238625,6.493751,0.531398159636864,FALSE,0,0.00511144420161934,0.00231111738227407,0.00791177102096461,0.000939912368072957,0.000488713203328621,0.00139111153281729,8.31114578831082e-05,-4.7741679149441e-05,0.000213964594915658,2067,0,0.012,NA,0,NA,0,NA
"11569","Harlequin Duck","Harlequin Duck",1970,2017,37.9639790339583,43.43503296,3.56187805013485,TRUE,0,-0.00484415621262514,-0.00598374209508613,-0.00370457033016415,8.59251507775808e-05,4.1186026368448e-05,0.000130664275186714,1.43461572972063e-05,-5.41062068798679e-06,3.41029352823993e-05,2067,0,0,NA,0,NA,0,NA
"11617","Harris's Hawk","Harris's Hawk",1970,2017,0.562964291666667,0.872087,0.911880748414657,FALSE,0,-0.0153368720032307,-0.0174774243951625,-0.0131963196112989,0.00989337317935724,0.00576221902371054,0.0140245273350039,0,-4.82923195411792e-05,4.82923195411792e-05,2067,0,1,24,1,46,0,NA
"11665","Harris's Sparrow","Harris's Sparrow",1970,2017,27.2586953495833,44.94702682,0.769671362253645,FALSE,0,-0.0190187459889231,-0.0232514850297423,-0.014786006948104,0.00133400443874284,0.00066285827066235,0.00200515060682333,0.000198949914498483,-6.98463369369347e-05,0.0004677461659339,2067,0,1,19,0.996,37,0.006,NA
"11713","Henslow's Sparrow","Henslow's Sparrow",1970,2017,0.0928266875,0.180083,0.681002643923878,FALSE,0,-0.00805640482257081,-0.0267702884157784,0.0106574787706368,0.00113652069520893,-0.000715978297658884,0.00298901968807674,0.0042385220349921,0.000867173409838438,0.00760987066014576,2067,0,0.732,27,0.385,NA,0.064,NA
"11761","Hepatic Tanager","Hepatic Tanager",1970,2017,0.63515425,1.3406,0.877333456799775,FALSE,0,0.0293106098222032,0.0234902104576666,0.0351310091867398,0.000176843322819314,-5.43865161253208e-05,0.000408073161763949,0.000405076233118737,3.92688391646929e-05,0.000770883627072781,2067,0,0,NA,0,NA,0.004,NA
"11809","Hermit Thrush","Hermit Thrush",1970,2017,9.37713222916667,11.194955,0.35532208704229,FALSE,0,0.00115321943979627,-0.00609929034723012,0.00840572922682265,0.00090838094341152,0.00025527383316602,0.00156148805365702,0.000617486781020985,-2.47184493660272e-05,0.001259692011408,2067,0,0.047,NA,0,NA,0,NA
"11857","Hermit Warbler","Hermit Warbler",1970,2017,7.432907375,8.160384,0.819697648409473,FALSE,0,-0.00273231623915467,-0.00322289119638896,-0.00224174128192038,0.000499554108642451,0.000288367265374092,0.00071074095191081,0,-2.78510485012526e-06,2.78510485012526e-06,2067,0,0,NA,0,NA,0,NA
"11905","Herring Gull","Herring Gull",1970,2017,9.1123229375,22.614883,2.10966459569361,TRUE,0,-0.0391431488426413,-0.0421826235448296,-0.036103674140453,0.0105842720510513,0.00574393558329072,0.0154246085188118,0,-9.57032523574248e-05,9.57032523574248e-05,2067,0,1,10,1,18,1,31
"11953","Hoary Redpoll","Hoary Redpoll",1970,2017,3.25890403864583,10.16832732,5.60296849146789,TRUE,0,0.0280070514760914,0.00431083092935742,0.0517032720228255,0.050215735675447,0.0250979662497413,0.0753335051011528,0.00606811738939831,-0.00298917102504751,0.0151254058038441,2067,0,0.055,NA,0.045,NA,0.076,NA
"12001","Hooded Merganser","Hooded Merganser",1970,2017,0.0363106666666667,0.094547,1.17475914994054,FALSE,0,0.0461021124964218,0.0449826527278337,0.04722157226501,0.00237600814743605,0.00132736277922356,0.00342465351564853,0,-1.80723522326774e-05,1.80723522326774e-05,2067,0,0,NA,0,NA,0,NA
"12049","Hooded Oriole","Hooded Oriole",1970,2017,0.524350479166667,0.839986,0.767403769851746,FALSE,0,0.0141237676408907,0.00770546679943214,0.0205420684823493,0.000164399890816941,-7.22504125417054e-05,0.000401050194175587,0.000497190478944423,8.8932340634502e-05,0.000905448617254343,2067,0,0.005,NA,0.044,NA,0,NA
"12097","Hooded Warbler","Hooded Warbler",1970,2017,2.05744764583333,2.89506,0.276441300476773,FALSE,0,0.0134090629078108,0.00574361562755152,0.0210745101880702,0.000836964440022214,0.000211437818524001,0.00146249106152043,0.000696715779336662,2.28963123959859e-05,0.00137053524627734,2067,0,0.017,NA,0.053,NA,0.001,NA
